ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1
SEAT427,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414589, 149.069235)"
SEAT428,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414659, 149.069215)"
SEAT429,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414621, 149.069226)"
SEAT430,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.418682, 149.067852)"
SEAT3598,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK - DOG PARK,"(-35.411825, 149.071875)"
SEAT3389,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.411429, 149.066495)"
SEAT388,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412962, 149.066176)"
SEAT389,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412750, 149.067217)"
SEAT390,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412729, 149.067171)"
SEAT391,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412728, 149.067142)"
SEAT392,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412736, 149.067084)"
SEAT393,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415194, 149.068814)"
SEAT3595,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK - DOG PARK,"(-35.411330, 149.071914)"
SEAT3596,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK - DOG PARK,"(-35.411439, 149.072253)"
SEAT3597,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK - DOG PARK,"(-35.411805, 149.072257)"
SEAT3308,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.400816, 149.070834)"
SEAT3309,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.406943, 149.071038)"
SEAT3310,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.406999, 149.071038)"
SEAT3311,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.415117, 149.072468)"
SEAT3390,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.406810, 149.066063)"
SEAT3391,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.405543, 149.067049)"
SEAT3392,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.403011, 149.067678)"
SEAT3393,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.402329, 149.068855)"
SEAT3394,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.401511, 149.069413)"
SEAT4037,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.402763, 149.072297)"
SEAT4038,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.402803, 149.072425)"
SEAT4039,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.402800, 149.072468)"
SEAT2338,SEAT,GREENWAY,EILEEN GOOD STREET NEIGHBOURHOOD PARK,"(-35.413306, 149.062808)"
SEAT2339,SEAT,GREENWAY,EILEEN GOOD STREET NEIGHBOURHOOD PARK,"(-35.413156, 149.062675)"
SEAT314,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.407954, 149.069739)"
SEAT315,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.405499, 149.071563)"
SEAT320,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.403584, 149.066532)"
SEAT321,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.419763, 149.069363)"
SEAT322,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.420371, 149.069822)"
SEAT323,SEAT,GREENWAY,ANKETELL STREET - ROAD VERGE,"(-35.419794, 149.070861)"
SEAT324,SEAT,GREENWAY,ANKETELL STREET - ROAD VERGE,"(-35.413201, 149.065898)"
SEAT325,SEAT,GREENWAY,COWLISHAW STREET - ROAD VERGE,"(-35.413208, 149.066035)"
SEAT277,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415213, 149.068662)"
SEAT278,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414947, 149.069470)"
SEAT279,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414929, 149.069503)"
SEAT280,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414912, 149.069538)"
SEAT281,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414895, 149.069571)"
SEAT282,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414878, 149.069606)"
SEAT283,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414859, 149.069641)"
SEAT284,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414843, 149.069675)"
SEAT285,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414825, 149.069707)"
SEAT286,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414908, 149.069739)"
SEAT287,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414934, 149.069757)"
SEAT288,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414962, 149.069780)"
SEAT289,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414991, 149.069798)"
SEAT290,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415020, 149.069818)"
SEAT3765,SEAT,GREENWAY,MRC,"(-35.427342, 149.060234)"
SEAT249,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.411460, 149.066454)"
SEAT250,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.411426, 149.066169)"
SEAT251,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.411384, 149.066135)"
SEAT252,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.411296, 149.065579)"
SEAT253,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410982, 149.065875)"
SEAT254,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.411047, 149.065597)"
SEAT255,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410979, 149.065447)"
SEAT256,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410766, 149.065469)"
SEAT257,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410572, 149.065216)"
SEAT266,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414228, 149.069155)"
SEAT267,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414058, 149.069068)"
SEAT268,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414028, 149.069271)"
SEAT269,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414079, 149.069270)"
SEAT270,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414498, 149.069241)"
SEAT271,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414538, 149.069229)"
SEAT272,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414915, 149.069211)"
SEAT273,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415150, 149.068782)"
SEAT274,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415182, 149.068710)"
SEAT275,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415225, 149.068728)"
SEAT276,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415244, 149.068689)"
SEAT402,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415484, 149.068473)"
SEAT403,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415333, 149.068337)"
SEAT404,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415403, 149.068215)"
SEAT405,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415488, 149.068282)"
SEAT406,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415642, 149.067913)"
SEAT407,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415620, 149.067950)"
SEAT408,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415587, 149.067925)"
SEAT409,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415599, 149.067881)"
SEAT410,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415689, 149.067824)"
SEAT411,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415647, 149.067799)"
SEAT412,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415054, 149.068063)"
SEAT3082,SEAT,GREENWAY,DRAKEFORD DRIVE - PEDESTRIAN PARKLAND,"(-35.416736, 149.073868)"
SEAT3083,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.411552, 149.071009)"
SEAT3084,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.401272, 149.069336)"
SEAT328,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412801, 149.065858)"
SEAT329,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412845, 149.066220)"
SEAT326,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412932, 149.065870)"
SEAT327,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412867, 149.065845)"
SEAT330,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412911, 149.066216)"
SEAT413,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415116, 149.068114)"
SEAT414,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415548, 149.068252)"
TABL757,TABLE,GREENWAY,,"(-35.431309, 149.064613)"
TABL759,TABLE,GREENWAY,,"(-35.432882, 149.066779)"
TABL803,TABLE,GREENWAY,,"(-35.426266, 149.054936)"
TABL804,TABLE,GREENWAY,,"(-35.427922, 149.060902)"
TABL805,TABLE,GREENWAY,,"(-35.428478, 149.062592)"
TABL499,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410131, 149.065030)"
TABL493,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410697, 149.064711)"
TABL494,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410692, 149.064733)"
TABL495,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410684, 149.064721)"
TABL496,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410702, 149.064752)"
TABL497,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410818, 149.064948)"
TABL498,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.410520, 149.065018)"
TABL501,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.405126, 149.071453)"
TABL502,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.405247, 149.071561)"
TABL503,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.407245, 149.070655)"
TABL504,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.407175, 149.070502)"
TABL505,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.408439, 149.069675)"
TABL655,TABLE,GREENWAY,,"(-35.427397, 149.060742)"
TABL838,TABLE,GREENWAY,,"(-35.427411, 149.061570)"
TABL839,TABLE,GREENWAY,,"(-35.427884, 149.061232)"
TABL840,TABLE,GREENWAY,,"(-35.427692, 149.060130)"
TABL596,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.405061, 149.071377)"
TABL597,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.408473, 149.069807)"
SEAT3766,SEAT,GREENWAY,MRC,"(-35.427323, 149.059875)"
TABL385,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.409924, 149.065034)"
TABL386,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.409887, 149.065093)"
TABL634,TABLE,GREENWAY,,"(-35.427403, 149.061609)"
TABL640,TABLE,GREENWAY,,"(-35.426258, 149.053967)"
TABL652,TABLE,GREENWAY,,"(-35.432980, 149.067019)"
TABL653,TABLE,GREENWAY,,"(-35.427555, 149.062274)"
TABL654,TABLE,GREENWAY,,"(-35.427716, 149.060501)"
TABL656,TABLE,GREENWAY,,"(-35.427398, 149.060779)"
TABL679,TABLE,GREENWAY,,"(-35.431825, 149.064942)"
TABL680,TABLE,GREENWAY,,"(-35.427859, 149.060259)"
TABL698,TABLE,GREENWAY,,"(-35.427239, 149.059569)"
TABL752,TABLE,GREENWAY,,"(-35.432557, 149.066289)"
TABL753,TABLE,GREENWAY,,"(-35.428770, 149.062950)"
TABL754,TABLE,GREENWAY,,"(-35.427603, 149.062275)"
TABL755,TABLE,GREENWAY,,"(-35.427538, 149.060371)"
TABL756,TABLE,GREENWAY,,"(-35.427393, 149.059837)"
SEAT291,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415049, 149.069839)"
SEAT292,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415177, 149.069902)"
SEAT293,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415162, 149.069930)"
SEAT294,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415153, 149.070018)"
SEAT295,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415185, 149.070048)"
SEAT296,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415283, 149.070004)"
SEAT297,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415250, 149.070016)"
SEAT298,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415215, 149.070285)"
SEAT299,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415166, 149.070333)"
SEAT300,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415253, 149.070533)"
SEAT301,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415290, 149.070561)"
SEAT302,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415530, 149.070740)"
SEAT303,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415568, 149.070771)"
SEAT304,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415731, 149.070807)"
SEAT305,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415675, 149.070500)"
SEAT306,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415652, 149.070496)"
SEAT307,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415622, 149.070262)"
SEAT602,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.403782, 149.070155)"
SEAT308,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415559, 149.070210)"
SEAT309,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415360, 149.070209)"
SEAT310,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415367, 149.070249)"
SEAT311,SEAT,GREENWAY,REED STREET NORTH - PEDESTRIAN PARKLAND,"(-35.416333, 149.071454)"
SEAT312,SEAT,GREENWAY,REED STREET NORTH - PEDESTRIAN PARKLAND,"(-35.416373, 149.071575)"
SEAT313,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.407868, 149.069794)"
TABL607,TABLE,GRIFFITH,FLINDERS WAY NEIGHBOURHOOD PARK,"(-35.323560, 149.133969)"
TABL417,TABLE,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328418, 149.142317)"
TABL418,TABLE,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.327850, 149.142217)"
TABL419,TABLE,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328373, 149.142297)"
TABL420,TABLE,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.327868, 149.142252)"
TABL242,TABLE,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321746, 149.136430)"
TABL243,TABLE,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.325653, 149.131965)"
SEAT4067,SEAT,GRIFFITH,BOUGAINBILLE STREET - MANUKA SHOPPING CENTRE,"(-35.320698, 149.132265)"
SEAT2666,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.320167, 149.133154)"
SEAT2667,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.320140, 149.133125)"
SEAT2678,SEAT,GRIFFITH,MANUKA SHOPPING CENTRE,"(-35.319987, 149.133401)"
SEAT2679,SEAT,GRIFFITH,MANUKA SHOPPING CENTRE,"(-35.319963, 149.133534)"
SEAT2680,SEAT,GRIFFITH,MANUKA SHOPPING CENTRE,"(-35.319982, 149.133564)"
SEAT2681,SEAT,GRIFFITH,BABBAGE CRESCENT - PEDESTRIAN PARKLAND,"(-35.332890, 149.136574)"
SEAT2682,SEAT,GRIFFITH,BABBAGE CRESCENT - PEDESTRIAN PARKLAND,"(-35.332236, 149.136219)"
SEAT2683,SEAT,GRIFFITH,WELLS GARDENS - NEIGHBOURHOOD PARK,"(-35.327581, 149.133786)"
SEAT2684,SEAT,GRIFFITH,WELLS GARDENS - NEIGHBOURHOOD PARK,"(-35.327499, 149.133297)"
SEAT2685,SEAT,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.323813, 149.134186)"
SEAT2686,SEAT,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.323682, 149.133964)"
SEAT2687,SEAT,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.323031, 149.134014)"
SEAT2688,SEAT,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.322848, 149.134148)"
SEAT2690,SEAT,GRIFFITH,STOKES STREET - NEIGHBOURHOOD PARK,"(-35.322904, 149.126960)"
SEAT2691,SEAT,GRIFFITH,STOKES STREET - NEIGHBOURHOOD PARK,"(-35.322338, 149.127756)"
SEAT2692,SEAT,GRIFFITH,BANNISTER GARDENS - PEDESTRIAN PARKLAND,"(-35.327151, 149.137347)"
SEAT2633,SEAT,GRIFFITH,KINGSTON OVAL,"(-35.319402, 149.142224)"
SEAT2693,SEAT,GRIFFITH,BANNISTER GARDENS - PEDESTRIAN PARKLAND,"(-35.327540, 149.137680)"
SEAT2694,SEAT,GRIFFITH,FURNEAUX STREET - MANUKA SHOPPING CENTRE,"(-35.319835, 149.131761)"
SEAT2695,SEAT,GRIFFITH,FURNEAUX STREET - MANUKA SHOPPING CENTRE,"(-35.319847, 149.131709)"
SEAT2696,SEAT,GRIFFITH,BLAXLAND CRESCENT - PEDESTRIAN PARKLAND,"(-35.325486, 149.143221)"
SEAT2668,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.320072, 149.132987)"
SEAT2669,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.320063, 149.132971)"
SEAT2670,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.319773, 149.132590)"
SEAT2671,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.319760, 149.132574)"
SEAT2672,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.319704, 149.132538)"
SEAT2673,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.319675, 149.132514)"
SEAT2674,SEAT,GRIFFITH,FURNEAUX STREET - MANUKA SHOPPING CENTRE,"(-35.319615, 149.132284)"
SEAT2675,SEAT,GRIFFITH,MANUKA SHOPPING CENTRE,"(-35.319659, 149.132192)"
SEAT2676,SEAT,GRIFFITH,FURNEAUX STREET - MANUKA SHOPPING CENTRE,"(-35.319732, 149.132067)"
SEAT2677,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPPING CENTRE,"(-35.320612, 149.132004)"
SEAT2651,SEAT,GRIFFITH,BOUGAINVILLE STREET - LANEWAY,"(-35.321076, 149.131955)"
SEAT2652,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPPING CENTRE,"(-35.320673, 149.132274)"
SEAT2653,SEAT,GRIFFITH,PALMERSTON LANE - MANUKA SHOPPING CENTRE,"(-35.320442, 149.132531)"
SEAT2654,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPPING CENTRE,"(-35.320865, 149.132411)"
SEAT2655,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.321034, 149.133406)"
SEAT2656,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320980, 149.133461)"
SEAT2657,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320812, 149.133490)"
SEAT2658,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320794, 149.133465)"
SEAT2659,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320585, 149.133489)"
SEAT2660,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320472, 149.133528)"
SEAT2661,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320445, 149.133526)"
SEAT2662,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320398, 149.133549)"
SEAT2663,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320225, 149.133408)"
SEAT2664,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.320212, 149.133354)"
SEAT2665,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPPING CENTRE,"(-35.320198, 149.133300)"
SEAT2639,SEAT,GRIFFITH,THROSBY LANE - PEDESTRIAN PARKLAND,"(-35.327765, 149.143729)"
SEAT2643,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321996, 149.136753)"
SEAT2644,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321933, 149.136601)"
SEAT2645,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321511, 149.136343)"
SEAT2646,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321466, 149.136384)"
SEAT2647,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321387, 149.136708)"
SEAT2650,SEAT,GRIFFITH,BOUGAINVILLE STREET - LANEWAY,"(-35.321071, 149.131967)"
SEAT3066,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328472, 149.142316)"
SEAT3067,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328489, 149.142349)"
SEAT3068,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328436, 149.142777)"
SEAT3069,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328365, 149.142223)"
SEAT3070,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328392, 149.142246)"
SEAT3071,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328365, 149.142717)"
SEAT3072,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.328112, 149.142502)"
SEAT3073,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.327892, 149.142203)"
SEAT3074,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.327909, 149.142243)"
SEAT3075,SEAT,GRIFFITH,GRIFFITH SHOPPING CENTRE,"(-35.327861, 149.142191)"
SEAT2626,SEAT,GRIFFITH,BASS GARDENS - PEDESTRIAN PARKLAND,"(-35.325151, 149.128320)"
SEAT2627,SEAT,GRIFFITH,BASS GARDENS - PEDESTRIAN PARKLAND,"(-35.324469, 149.128386)"
SEAT2628,SEAT,GRIFFITH,BASS GARDENS - PEDESTRIAN PARKLAND,"(-35.324677, 149.129100)"
SEAT2629,SEAT,GRIFFITH,BASS GARDENS - PEDESTRIAN PARKLAND,"(-35.325732, 149.129537)"
SEAT2630,SEAT,GRIFFITH,BASS GARDENS - PEDESTRIAN PARKLAND,"(-35.325632, 149.128688)"
SEAT2632,SEAT,GRIFFITH,DAWES STREET - ROAD MEDIAN,"(-35.319593, 149.141951)"
SEAT2637,SEAT,GRIFFITH,THROSBY LANE - PEDESTRIAN PARKLAND,"(-35.327474, 149.144169)"
SEAT2638,SEAT,GRIFFITH,THROSBY CRESCENT - PEDESTRIAN PARKLAND,"(-35.327544, 149.143877)"
SEAT3504,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPS,"(-35.320581, 149.133745)"
SEAT3505,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPS,"(-35.320575, 149.133802)"
SEAT3506,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPS,"(-35.320533, 149.133744)"
SEAT3510,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPS,"(-35.320957, 149.132660)"
SEAT3507,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPS,"(-35.320483, 149.133823)"
SEAT3508,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPS,"(-35.320709, 149.132183)"
SEAT3509,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPS,"(-35.320818, 149.132361)"
SEAT3511,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPS,"(-35.321173, 149.133306)"
SEAT3512,SEAT,GRIFFITH,PALMERSTON LANE - MANUKA SHOPS,"(-35.320479, 149.132581)"
SEAT3513,SEAT,GRIFFITH,PALMERSTON LANE - MANUKA SHOPS,"(-35.320433, 149.132484)"
SEAT3514,SEAT,GRIFFITH,PALMERSTON LANE - MANUKA SHOPS,"(-35.320640, 149.132311)"
SEAT3515,SEAT,GRIFFITH,PALMERSTON LANE - MANUKA SHOPS,"(-35.320655, 149.132292)"
SEAT3516,SEAT,GRIFFITH,BOUGAINVILLE ST LANE - MANUKA SHOPS,"(-35.321022, 149.132076)"
SEAT3517,SEAT,GRIFFITH,BOUGAINVILLE ST LANE - MANUKA SHOPS,"(-35.320971, 149.132029)"
SEAT3497,SEAT,GRIFFITH,FLINDERS WAY NEIGHBOURHOOD PARK,"(-35.323154, 149.134146)"
SEAT3498,SEAT,GRIFFITH,FAVENC CIRCLE PEDESTRIAN PARKLAND,"(-35.328504, 149.140017)"
SEAT3499,SEAT,GRIFFITH,FRANKLLIN STREET - MANUKA SHOPS,"(-35.320272, 149.134428)"
SEAT3500,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPS,"(-35.319822, 149.132645)"
SEAT3501,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPS,"(-35.319704, 149.132829)"
SEAT3502,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPS,"(-35.319912, 149.132730)"
SEAT3503,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPS,"(-35.321233, 149.133609)"
SEAT3672,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185174, 149.134918)"
